Key,Creator,Creator Role,Creator Order,gender,agreement,split,male,female,ambiguous
8DYKJ6QE,"Sentance, Nathan",Author,0.0,M,1.0,False,"{'NATHAN': ['BE', 'CA', 'CH', 'FR', 'GB', 'IL', 'IN', 'MC', 'NL', 'SE', 'US']}",{},{}
ETYFM2ID,"Masaka, Dennis",Author,0.0,M,1.0,False,"{'DENNIS': ['BE', 'CA', 'CH', 'DE', 'DK', 'GB', 'IE', 'MT', 'NL', 'NO', 'SE', 'US']}",{},{}
WDRQEET2,"O’Donovan, Michaela",Author,0.0,F,1.0,False,{},"{'MICHAELA': ['AT', 'CA', 'CH', 'CZ', 'DE', 'DK', 'GB', 'RO', 'SE', 'SK', 'US']}",{}
WDRQEET2," Richardson, Zoe",Author,1.0,F,1.0,False,{},"{'ZOE': [nan, 'AR', 'AU', 'BE', 'CA', 'CH', 'ES', 'FR', 'GB', 'HU', 'IE', 'IT', 'LU', 'MX', 'NL', 'RO', 'SE', 'US']}",{}
VWTMAUEV,"Peset, Fernanda",Author,0.0,F,1.0,False,{},"{'FERNANDA': ['BR', 'CA', 'CH', 'ES', 'GB', 'IT', 'PE', 'PT', 'US']}",{}
VWTMAUEV," Ferrer-Sapena, Antonia",Author,1.0,F,1.0,False,{},"{'ANTONIA': ['AT', 'BG', 'CA', 'CH', 'DE', 'ES', 'GB', 'GR', 'HU', 'IS', 'IT', 'MT', 'PT', 'RO', 'SK', 'UA', 'US']}",{}
82IIZUPL,"Angelaki, Maria",Author,0.0,F,1.0,False,{},"{'MARIA': ['AD', 'AL', 'AM', 'AR', 'AT', 'AZ', 'BE', 'BG', 'BY', 'CA', 'CH', 'CO', 'CU', 'CZ', 'DE', 'DK', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GE', 'GR', 'HU', 'IE', 'IL', 'IS', 'IT', 'KZ', 'LU', 'MD', 'MT', 'MX', 'NL', 'NO', 'PE', 'PL', 'PT', 'PY', 'RO', 'RU', 'SE', 'SK', 'UA', 'US']}",{}
KZI7LW2N,"Temblador, Alex",Author,0.0,M,0.7727272727272727,False,"{'ALEX': ['AD', 'AM', 'AT', 'AZ', 'BE', 'CH', 'DE', 'DK', 'ES', 'FI', 'FR', 'IS', 'LU', 'NL', 'NO', 'SK', 'US']}",{},"{'ALEX': ['CA', 'GB', 'IE', 'IL', 'MT']}"
P6HFUCIB,"Centre, UNESCO World Heritage",Author,0.0,M,1.0,True,"{'WORLD': [nan, 'US']}",{},{}
XD9YNPTX,"Wittmann, Rachel",Author,0.0,F,1.0,False,{},"{'RACHEL': ['AU', 'BE', 'CA', 'CH', 'FR', 'GB', 'IE', 'IL', 'LU', 'MT', 'NL', 'US']}",{}
XD9YNPTX," Neatrour, Anna",Author,1.0,F,1.0,False,{},"{'ANNA': ['AM', 'AT', 'AZ', 'BE', 'BG', 'BY', 'CA', 'CH', 'CZ', 'DE', 'DK', 'EE', 'ES', 'FI', 'FR', 'GB', 'GE', 'GR', 'HU', 'IE', 'IL', 'IS', 'IT', 'JP', 'KZ', 'LI', 'LU', 'LV', 'MD', 'MT', 'NA', 'NL', 'NO', 'PL', 'RO', 'RU', 'SE', 'SK', 'UA', 'US']}",{}
XD9YNPTX," Cummings, Rebekah",Author,2.0,F,1.0,False,{},"{'REBEKAH': ['CA', 'GB', 'IE', 'IL', 'US']}",{}
XD9YNPTX," Myntti, Jeremy",Author,3.0,M,0.8888888888888888,False,"{'JEREMY': ['BE', 'CH', 'FR', 'GB', 'IE', 'MT', 'SE', 'US']}",{},{'JEREMY': ['CA']}
UYMIIZYJ,Smithsonian Institution,Author,0.0,Unexpected name format,,,,,
A2HHB2AA,"Shiri, Ali",Author,0.0,M,0.8695652173913043,False,"{'ALI': ['AE', 'AL', 'AM', 'AZ', 'DZ', 'EG', 'FI', 'GB', 'IL', 'IQ', 'IR', 'KS', 'KZ', 'LY', 'ME', 'MK', 'PK', 'QA', 'TR', 'US']}","{'ALI': ['IE', 'NL']}",{'ALI': ['CA']}
A2HHB2AA," Borys, Christina",Author,1.0,F,0.9333333333333333,False,{},"{'CHRISTINA': [nan, 'AT', 'BE', 'CH', 'DE', 'DK', 'FR', 'GB', 'GR', 'IE', 'NL', 'NO', 'SE', 'US']}",{'CHRISTINA': ['CA']}
A2HHB2AA," Huang, Carolin",Author,2.0,F,1.0,False,{},"{'CAROLIN': ['AT', 'CA', 'CH', 'DE', 'SE', 'US']}",{}
8J6987BQ,Anonymous,Author,0.0,Unexpected name format,,,,,
CF55HEAF,"Padilla, Thomas",Author,0.0,M,1.0,False,"{'THOMAS': ['AT', 'AU', 'BE', 'CA', 'CH', 'DE', 'DK', 'FR', 'GB', 'GR', 'IE', 'LU', 'MT', 'NL', 'NO', 'SE', 'US']}",{},{}
V4GB79KI,"Hahn, Helene",Author,0.0,F,1.0,False,{},"{'HELENE': ['AT', 'BE', 'CA', 'CH', 'DE', 'DK', 'FI', 'FR', 'GB', 'LU', 'NL', 'NO', 'SE', 'US']}",{}
QGFNIB7D,"Read, Alice",Author,0.0,F,1.0,False,{},"{'ALICE': ['AM', 'AT', 'BE', 'BR', 'CA', 'CH', 'CZ', 'DE', 'DK', 'FI', 'FR', 'GB', 'IE', 'IT', 'LU', 'NL', 'NO', 'PT', 'SE', 'US']}",{}
KM8N4ACK,"Kleege, Georgina",Author,0.0,F,1.0,False,{},"{'GEORGINA': ['BE', 'BG', 'CA', 'CH', 'ES', 'GB', 'HU', 'IE', 'PT', 'RO', 'SK', 'US']}",{}
BCG27954,"Kleege, Georgina",Author,0.0,F,1.0,False,{},"{'GEORGINA': ['BE', 'BG', 'CA', 'CH', 'ES', 'GB', 'HU', 'IE', 'PT', 'RO', 'SK', 'US']}",{}
2VDF3N6F,"Butler, Brandon",Author,0.0,M,0.75,False,"{'BRANDON': ['GB', 'IE', 'US']}",{},{'BRANDON': ['CA']}
2VDF3N6F," Adler, Prue",Author,1.0,?F,0.5,False,{},{'PRUE': ['CA']},{'PRUE': ['US']}
2VDF3N6F," Cox, Krista",Author,2.0,F,0.9333333333333333,False,{},"{'KRISTA': ['AT', 'BE', 'CH', 'CZ', 'DE', 'DK', 'EE', 'GB', 'LV', 'NL', 'RS', 'SE', 'SK', 'US']}",{'KRISTA': ['CA']}
4QCBV5UH,"Lixinski, Lucas",Author,0.0,M,1.0,False,"{'LUCAS': ['AT', 'AU', 'BE', 'BR', 'CA', 'CH', 'DE', 'DK', 'ES', 'FR', 'GB', 'MC', 'MT', 'NL', 'NO', 'NZ', 'PT', 'SE', 'US']}",{},{}
4DEKRYMH,"Alshaibi, Wisam",Author,0.0,M,1.0,False,"{'WISAM': ['CA', 'GB', 'IR', 'US']}",{},{}
GEB5RT9C,"Risam, Roopika",Author,0.0,Name(s) not found,,,,,
4EBLDL84,"Tanner, Simon",Author,0.0,M,0.9642857142857143,False,"{'SIMON': ['AL', 'AM', 'AT', 'BE', 'CH', 'CZ', 'DE', 'DK', 'ES', 'FR', 'GB', 'GE', 'IE', 'IL', 'IS', 'LI', 'LU', 'ME', 'MK', 'MT', 'NL', 'NO', 'RO', 'RS', 'SE', 'SI', 'US']}",{},{'SIMON': ['CA']}
NJBPAHKQ,"Cronin, Charles",Author,0.0,M,0.9230769230769231,False,"{'CHARLES': ['BE', 'CH', 'DK', 'FR', 'GB', 'IE', 'LU', 'MT', 'NL', 'SE', 'US', 'ZW']}",{},{'CHARLES': ['CA']}
H7P3PTH3,"Brown, Melissa A.",Author,0.0,F,0.9230769230769231,True,{},"{'MELISSA': ['AT', 'BE', 'CH', 'DE', 'FR', 'GB', 'IE', 'IT', 'MT', 'NL', 'SE', 'US']}",{'MELISSA': ['CA']}
H7P3PTH3," Crews, Kenneth D.",Author,1.0,M,1.0,True,"{'KENNETH': ['BE', 'CA', 'DK', 'GB', 'IE', 'MT', 'NO', 'SE', 'US']}",{},{}
FM8FXJ5L,"Brown, Melissa A.",Author,0.0,F,0.9230769230769231,True,{},"{'MELISSA': ['AT', 'BE', 'CH', 'DE', 'FR', 'GB', 'IE', 'IT', 'MT', 'NL', 'SE', 'US']}",{'MELISSA': ['CA']}
FM8FXJ5L," Crews, Kenneth D.",Author,1.0,M,1.0,True,"{'KENNETH': ['BE', 'CA', 'DK', 'GB', 'IE', 'MT', 'NO', 'SE', 'US']}",{},{}
L5JXWRP9,"Pavis, Mathilde",Author,0.0,F,1.0,False,{},"{'MATHILDE': ['AT', 'BE', 'CA', 'CH', 'DE', 'DK', 'FR', 'GB', 'LU', 'NL', 'NO', 'SE', 'US']}",{}
L5JXWRP9," Wallace, Andrea",Author,1.0,F,0.9090909090909091,False,{'ANDREA': ['IT']},"{'ANDREA': ['AL', 'AT', 'BA', 'BE', 'CH', 'CZ', 'DE', 'DK', 'ES', 'FR', 'GB', 'HR', 'HU', 'IE', 'IS', 'LU', 'ME', 'NL', 'SK', 'US']}",{'ANDREA': ['CA']}
PCTEFHUD,"Pavis, Mathilde",Author,0.0,F,1.0,False,{},"{'MATHILDE': ['AT', 'BE', 'CA', 'CH', 'DE', 'DK', 'FR', 'GB', 'LU', 'NL', 'NO', 'SE', 'US']}",{}
PCTEFHUD," Wallace, Andrea",Author,1.0,F,0.9090909090909091,False,{'ANDREA': ['IT']},"{'ANDREA': ['AL', 'AT', 'BA', 'BE', 'CH', 'CZ', 'DE', 'DK', 'ES', 'FR', 'GB', 'HR', 'HU', 'IE', 'IS', 'LU', 'ME', 'NL', 'SK', 'US']}",{'ANDREA': ['CA']}
JVVRA9MQ,"Rodley, Ed",Author,0.0,M,1.0,False,"{'ED': ['CA', 'GB', 'NL', 'US']}",{},{}
JVVRA9MQ,"Lewi, Hannah",Editor,0.0,F,1.0,False,{},"{'HANNAH': ['AT', 'CA', 'DE', 'DK', 'GB', 'IE', 'IL', 'MT', 'MY', 'NL', 'US']}",{}
JVVRA9MQ," Smith, Wally",Editor,1.0,M,0.6,False,"{'WALLY': ['CA', 'MT', 'US']}",{'WALLY': ['NO']},{'WALLY': ['NL']}
JVVRA9MQ," Cooke, Steven",Editor,2.0,M,1.0,False,"{'STEVEN': ['BE', 'CA', 'CH', 'DE', 'FR', 'GB', 'IE', 'LU', 'MT', 'NL', 'SE', 'US']}",{},{}
JVVRA9MQ," vom Lehn, Dirk",Editor,3.0,M,1.0,False,"{'DIRK': ['AT', 'BE', 'CA', 'CH', 'DE', 'GB', 'NL', 'US']}",{},{}
ZNUVWRLI,"Reid, Blake E.",Author,0.0,M,0.6666666666666666,True,"{'BLAKE': ['GB', 'US']}",{},{'BLAKE': ['CA']}
AI6ZXPZM,"Taylor, Joel",Author,0.0,M,0.9444444444444444,False,"{'JOEL': ['BE', 'CH', 'CI', 'DE', 'DK', 'EE', 'ES', 'FI', 'FR', 'GB', 'IL', 'IS', 'LU', 'NL', 'NO', 'SE', 'US']}",{},{'JOEL': ['CA']}
AI6ZXPZM," Gibson, Laura Kate",Author,1.0,F,1.0,False,{},{'LAURA KATE': ['CA']},{}
F2VWXCU5,"Bowrey, Kathy",Author,0.0,F,1.0,False,{},"{'KATHY': ['BE', 'CA', 'CH', 'GB', 'IE', 'US']}",{}
F2VWXCU5," Anderson, Jane",Author,1.0,F,0.9375,False,{'JANE': ['MK']},"{'JANE': ['AT', 'BE', 'CA', 'CH', 'DK', 'EE', 'GB', 'IE', 'LT', 'MT', 'NL', 'NO', 'PH', 'SE', 'US']}",{}
K699FMQQ,"Pessach, Guy",Author,0.0,M,1.0,False,"{'GUY': ['BE', 'CA', 'CH', 'FR', 'GB', 'IE', 'IL', 'JP', 'LU', 'NL', 'US']}",{},{}
SWBJAB63,"Winesmith, Keir",Author,0.0,M,0.6666666666666666,False,"{'KEIR': ['GB', 'US']}",{},{'KEIR': ['CA']}
SWBJAB63," Anderson, Suse",Author,1.0,F,1.0,False,{},"{'SUSE': ['AT', 'DE']}",{}
W9RBH4YI,"Anderson, Suse",Author,0.0,F,1.0,False,{},"{'SUSE': ['AT', 'DE']}",{}
W9RBH4YI," Rodley, Ed",Author,1.0,M,1.0,False,"{'ED': ['CA', 'GB', 'NL', 'US']}",{},{}
W9RBH4YI,"Kassim, Sumaya",Guest,0.0,F,1.0,False,{},"{'SUMAYA': ['CA', 'GB', 'IR', 'SE', 'US']}",{}
W9RBH4YI," Sentance, Nathan",Guest,1.0,M,1.0,False,"{'NATHAN': ['BE', 'CA', 'CH', 'FR', 'GB', 'IL', 'IN', 'MC', 'NL', 'SE', 'US']}",{},{}
MFR7WFDP,"Vartanian, Hrag",Author,0.0,M,1.0,False,{'HRAG': ['US']},{},{}
MFR7WFDP,"Allahyari, Morehshin",Guest,0.0,Name(s) not found,,,,,
ES5SQVDR,"Sarr, Felwine",Author,0.0,Name(s) not found,,,,,
ES5SQVDR," Savoy, Bénédicte",Author,1.0,F,1.0,False,{},"{'BENEDICTE': ['BE', 'CA', 'CH', 'DK', 'FR', 'GB', 'LU', 'NO', 'US']}",{}
AC9FX29Z,"Sangwand, T-Kay",Author,0.0,M,0.42857142857142855,True,"{'KAY': ['DE', 'DK', 'NL']}","{'KAY': ['GB', 'US']}","{'KAY': ['CA', 'CH']}"
ET6XM6NV,"Bowrey, Kathy",Author,0.0,F,1.0,False,{},"{'KATHY': ['BE', 'CA', 'CH', 'GB', 'IE', 'US']}",{}
ET6XM6NV," Graham, Nicole G.",Author,1.0,F,1.0,True,{},"{'NICOLE': ['AT', 'BE', 'CA', 'CH', 'DE', 'DK', 'FR', 'GB', 'IE', 'LU', 'MT', 'NL', 'SE', 'US', 'VE']}",{}
G63RVFAD,"Bowrey, Kathy",Author,0.0,F,1.0,False,{},"{'KATHY': ['BE', 'CA', 'CH', 'GB', 'IE', 'US']}",{}
PEFK62Y2,"DeGeurin, Mack",Author,0.0,M,1.0,False,"{'MACK': ['CA', 'GB', 'NL', 'US']}",{},{}
PEFK62Y2," Koebler, Jason",Author,1.0,M,1.0,False,"{'JASON': ['BE', 'CA', 'GB', 'IE', 'IL', 'MT', 'SE', 'US']}",{},{}
8BDKEQ73,Truth and Reconcilliation Commission of Canada,Author,0.0,Unexpected name format,,,,,
YGHRW68B,"Allison-Cassin, Stacy",Author,0.0,F,0.6666666666666666,False,{},"{'STACY': ['GB', 'US']}",{'STACY': ['CA']}
NG7V4AXD,"Sengupta, Anasuya",Author,0.0,Name(s) not found,,,,,
KTCVEXQU,"Havemann, Leo",Author,0.0,M,1.0,False,"{'LEO': ['AT', 'BA', 'BE', 'CA', 'CH', 'CZ', 'DE', 'DK', 'EE', 'ES', 'FI', 'FR', 'GB', 'HR', 'IE', 'IL', 'IS', 'IT', 'LU', 'LV', 'NL', 'NO', 'SE', 'SI', 'US']}",{},{}
KTCVEXQU," Atenas, Javiera",Author,1.0,F,1.0,False,{},"{'JAVIERA': ['CA', 'ES', 'US']}",{}
KTCVEXQU," Neumann, Jan",Author,2.0,M,0.8095238095238095,False,"{'JAN': ['AD', 'AT', 'BE', 'CH', 'CZ', 'DE', 'DK', 'EE', 'ES', 'IL', 'NL', 'NO', 'PL', 'RO', 'SE', 'SI', 'SK']}","{'JAN': ['IE', 'US']}","{'JAN': ['CA', 'GB']}"
WXVCYAHX,"Denoyelle, Martine",Author,0.0,F,0.8888888888888888,False,{},"{'MARTINE': ['BE', 'CH', 'DE', 'FR', 'GB', 'LU', 'NL', 'US']}",{'MARTINE': ['CA']}
WXVCYAHX," Durand, Katie",Author,1.0,F,1.0,False,{},"{'KATIE': [nan, 'CA', 'GB', 'IE', 'US']}",{}
WXVCYAHX," Daniel, Johanna",Author,2.0,F,1.0,False,{},"{'JOHANNA': ['AT', 'BE', 'CA', 'CH', 'DE', 'DK', 'EE', 'FI', 'FR', 'GB', 'IE', 'IS', 'NL', 'NO', 'SE', 'US']}",{}
WXVCYAHX," Douikaridou-Ramamantani, Elli",Author,3.0,F,0.9090909090909091,False,{},"{'ELLI': ['AT', 'CH', 'DE', 'DK', 'EE', 'FI', 'GB', 'GR', 'NL', 'US']}",{'ELLI': ['CA']}
X94SN2L2,"Tanner, Simon",Author,0.0,M,0.9642857142857143,False,"{'SIMON': ['AL', 'AM', 'AT', 'BE', 'CH', 'CZ', 'DE', 'DK', 'ES', 'FR', 'GB', 'GE', 'IE', 'IL', 'IS', 'LI', 'LU', 'ME', 'MK', 'MT', 'NL', 'NO', 'RO', 'RS', 'SE', 'SI', 'US']}",{},{'SIMON': ['CA']}
X94SN2L2," Deegan, Marilyn",Author,1.0,F,1.0,False,{},"{'MARILYN': ['BE', 'CA', 'FR', 'GB', 'IE', 'US']}",{}
Q7PEFNZU,"Tanner, Simon",Author,0.0,M,0.9642857142857143,False,"{'SIMON': ['AL', 'AM', 'AT', 'BE', 'CH', 'CZ', 'DE', 'DK', 'ES', 'FR', 'GB', 'GE', 'IE', 'IL', 'IS', 'LI', 'LU', 'ME', 'MK', 'MT', 'NL', 'NO', 'RO', 'RS', 'SE', 'SI', 'US']}",{},{'SIMON': ['CA']}
A4LSRVGV,"Madison, Katherine S.",Author,0.0,F,1.0,True,{},"{'KATHERINE': ['CA', 'CH', 'GB', 'IE', 'US']}",{}
2SQBLH53,"Vlachou, Maria",Author,0.0,F,1.0,False,{},"{'MARIA': ['AD', 'AL', 'AM', 'AR', 'AT', 'AZ', 'BE', 'BG', 'BY', 'CA', 'CH', 'CO', 'CU', 'CZ', 'DE', 'DK', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GE', 'GR', 'HU', 'IE', 'IL', 'IS', 'IT', 'KZ', 'LU', 'MD', 'MT', 'MX', 'NL', 'NO', 'PE', 'PL', 'PT', 'PY', 'RO', 'RU', 'SE', 'SK', 'UA', 'US']}",{}
VHYD2XG4,"Bielstein, Susan M.",Author,0.0,F,1.0,True,{},"{'SUSAN': [nan, 'AT', 'BE', 'CA', 'CH', 'DE', 'DK', 'GB', 'IE', 'IL', 'MT', 'NL', 'NO', 'SE', 'US']}",{}
MW5IU4ZT,"Roberts, Antonio",Author,0.0,M,1.0,False,"{'ANTONIO': ['AO', 'BA', 'BE', 'CA', 'CH', 'ES', 'FR', 'GB', 'GQ', 'HR', 'IT', 'MT', 'PT', 'PY', 'RO', 'US']}",{},{}
JYXD2NBI,"Ekiz, Oğulcan",Author,0.0,M,1.0,False,"{'OGULCAN': ['GB', 'TR']}",{},{}
CFPUPN2B,"Frosio, Giancarlo",Author,0.0,M,1.0,False,"{'GIANCARLO': ['CA', 'CH', 'GB', 'IT', 'US']}",{},{}
CFPUPN2B,"Dulong de Rosnay, Melanie",Editor,0.0,F,1.0,False,{},"{'MELANIE': ['AT', 'BE', 'CA', 'CH', 'CZ', 'DE', 'DK', 'FR', 'GB', 'IE', 'LU', 'NL', 'SE', 'US']}",{}
CFPUPN2B," De Martin, Juan Carlos",Editor,1.0,M,1.0,False,"{'JUAN CARLOS': ['CA', 'US']}",{},{}
ABHDW5JF,"Greenleaf, Graham",Author,0.0,M,1.0,False,"{'GRAHAM': ['CA', 'GB', 'IE', 'MT', 'US']}",{},{}
ABHDW5JF," Lindsay, David",Author,1.0,M,0.972972972972973,False,"{'DAVID': ['AL', 'AM', 'AT', 'AZ', 'BA', 'BE', 'CH', 'CZ', 'DE', 'DK', 'ES', 'FR', 'GB', 'GE', 'HR', 'HU', 'IE', 'IL', 'IS', 'IT', 'KZ', 'LI', 'LU', 'MD', 'MT', 'NL', 'NO', 'PE', 'PT', 'PY', 'RO', 'SE', 'SI', 'UA', 'US', 'VE']}",{},{'DAVID': ['CA']}
ZL4HIQF3,"Wallace, Andrea",Author,0.0,F,0.9090909090909091,False,{'ANDREA': ['IT']},"{'ANDREA': ['AL', 'AT', 'BA', 'BE', 'CH', 'CZ', 'DE', 'DK', 'ES', 'FR', 'GB', 'HR', 'HU', 'IE', 'IS', 'LU', 'ME', 'NL', 'SK', 'US']}",{'ANDREA': ['CA']}
ZL4HIQF3,"Op den Kamp, Claudy",Editor,0.0,?,0.8333333333333334,False,{'CLAUDY': ['US']},{},"{'CLAUDY': ['BE', 'CA', 'CH', 'FR', 'LU']}"
ZL4HIQF3," Hunter, Dan",Editor,1.0,M,0.8823529411764706,False,"{'DAN': ['BE', 'CH', 'DK', 'FI', 'GB', 'IE', 'IL', 'LU', 'MD', 'NL', 'NO', 'RO', 'SE', 'US', 'VN']}",{'DAN': ['CN']},{'DAN': ['CA']}
WSTPMKNQ,"McCutcheon, Jani",Author,0.0,M,0.8,False,"{'JANI': ['AL', 'BG', 'FI', 'GB', 'HR', 'KS', 'MK', 'SI']}",{'JANI': ['US']},{'JANI': ['CA']}
NEHEFDA7,"Crews, Kenneth D.",Author,0.0,M,1.0,True,"{'KENNETH': ['BE', 'CA', 'DK', 'GB', 'IE', 'MT', 'NO', 'SE', 'US']}",{},{}
NEHEFDA7," Brown, Melissa A.",Author,1.0,F,0.9230769230769231,True,{},"{'MELISSA': ['AT', 'BE', 'CH', 'DE', 'FR', 'GB', 'IE', 'IT', 'MT', 'NL', 'SE', 'US']}",{'MELISSA': ['CA']}
NEHEFDA7,"Kur, Annette",Editor,0.0,F,1.0,False,{},"{'ANNETTE': ['AT', 'BE', 'CA', 'CH', 'DE', 'DK', 'FR', 'GB', 'GD', 'IE', 'LU', 'MT', 'NL', 'NO', 'SE', 'US']}",{}
NEHEFDA7," Mizaras, Vytautas",Editor,1.0,M,1.0,False,"{'VYTAUTAS': ['GB', 'LT', 'US']}",{},{}
EGCR4LXU,"Crews, Kenneth D.",Author,0.0,M,1.0,True,"{'KENNETH': ['BE', 'CA', 'DK', 'GB', 'IE', 'MT', 'NO', 'SE', 'US']}",{},{}
JHXUDX4Y,"Cameron, Colin T.",Author,0.0,M,1.0,True,"{'COLIN': ['CA', 'GB', 'IE', 'MT', 'US']}",{},{}
XYF5CAUA,"Zorich, Diane",Author,0.0,F,1.0,False,{},"{'DIANE': ['AT', 'BE', 'CA', 'CH', 'DE', 'FR', 'GB', 'IE', 'LU', 'NL', 'US']}",{}
XYF5CAUA," Waibel, Günter",Author,1.0,M,1.0,False,"{'GUNTER': ['AT', 'CA', 'CH', 'DE', 'US']}",{},{}
XYF5CAUA," Erway, Ricky",Author,2.0,M,0.75,False,"{'RICKY': ['DK', 'GB', 'IE', 'IN', 'SE', 'US']}",{'RICKY': ['NL']},{'RICKY': ['CA']}
2EBLLDUU,"Neely, Liz",Author,0.0,F,1.0,False,{},"{'LIZ': ['CA', 'GB', 'IE', 'PY', 'US']}",{}
2EBLLDUU,"Wallace, Andrea",Editor,0.0,F,0.9090909090909091,False,{'ANDREA': ['IT']},"{'ANDREA': ['AL', 'AT', 'BA', 'BE', 'CH', 'CZ', 'DE', 'DK', 'ES', 'FR', 'GB', 'HR', 'HU', 'IE', 'IS', 'LU', 'ME', 'NL', 'SK', 'US']}",{'ANDREA': ['CA']}
2EBLLDUU," Deazley, Ronan",Editor,1.0,M,0.8,False,"{'RONAN': ['FR', 'GB', 'IE', 'US']}",{},{'RONAN': ['CA']}
7ZH97VWS,"Pekel, Joris",Author,0.0,M,1.0,False,"{'JORIS': ['BE', 'CA', 'CH', 'DE', 'FR', 'GB', 'NL', 'US']}",{},{}
6T6FWZUJ,"Pekel, Joris",Author,0.0,M,1.0,False,"{'JORIS': ['BE', 'CA', 'CH', 'DE', 'FR', 'GB', 'NL', 'US']}",{},{}
K9MPPAVZ,"Kapsalis, Effie",Author,0.0,F,1.0,False,{},"{'EFFIE': ['CA', 'GB', 'US']}",{}
7UGN75LE,"Heald, Paul J.",Author,0.0,M,1.0,True,"{'PAUL': ['AT', 'BE', 'CA', 'CH', 'CM', 'DE', 'DK', 'EE', 'ES', 'FR', 'GB', 'IE', 'IL', 'LU', 'MT', 'NL', 'NO', 'RO', 'SE', 'US']}",{},{}
EC4SC62T,"McCarthy, Douglas",Author,0.0,M,1.0,False,"{'DOUGLAS': ['CA', 'GB', 'IE', 'MT', 'US']}",{},{}
EC4SC62T," Wallace, Andrea",Author,1.0,F,0.9090909090909091,False,{'ANDREA': ['IT']},"{'ANDREA': ['AL', 'AT', 'BA', 'BE', 'CH', 'CZ', 'DE', 'DK', 'ES', 'FR', 'GB', 'HR', 'HU', 'IE', 'IS', 'LU', 'ME', 'NL', 'SK', 'US']}",{'ANDREA': ['CA']}
SPWWNR7F,"Okediji, Ruth L.",Author,0.0,F,1.0,True,{},"{'RUTH': ['AT', 'BE', 'CA', 'CH', 'CZ', 'DE', 'DK', 'DO', 'EE', 'ES', 'GB', 'IE', 'IL', 'IS', 'LU', 'MT', 'NL', 'NO', 'SE', 'US']}",{}
HN4UWL53,"Blijden, Judith",Author,0.0,F,1.0,False,{},"{'JUDITH': ['AT', 'BE', 'CA', 'CH', 'DE', 'DK', 'ES', 'FR', 'GB', 'IE', 'IL', 'LU', 'MT', 'NL', 'SE', 'US']}",{}
2RVH92GW,"Wallace, Andrea",Author,0.0,F,0.9090909090909091,False,{'ANDREA': ['IT']},"{'ANDREA': ['AL', 'AT', 'BA', 'BE', 'CH', 'CZ', 'DE', 'DK', 'ES', 'FR', 'GB', 'HR', 'HU', 'IE', 'IS', 'LU', 'ME', 'NL', 'SK', 'US']}",{'ANDREA': ['CA']}
2RVH92GW," Deazley, Ronan",Author,1.0,M,0.8,False,"{'RONAN': ['FR', 'GB', 'IE', 'US']}",{},{'RONAN': ['CA']}
I2LXQEJC,"Valeonti, Foteini",Author,0.0,F,1.0,False,{},{'FOTEINI': ['GR']},{}
I2LXQEJC," Terras, Melissa",Author,1.0,F,0.9230769230769231,False,{},"{'MELISSA': ['AT', 'BE', 'CH', 'DE', 'FR', 'GB', 'IE', 'IT', 'MT', 'NL', 'SE', 'US']}",{'MELISSA': ['CA']}
I2LXQEJC," Hudson-Smith, Andrew",Author,2.0,M,0.8333333333333334,False,"{'ANDREW': ['GB', 'IE', 'MT', 'UA', 'US']}",{},{'ANDREW': ['CA']}
PAWZT2FL,"Padilla, Thomas",Author,0.0,M,1.0,False,"{'THOMAS': ['AT', 'AU', 'BE', 'CA', 'CH', 'DE', 'DK', 'FR', 'GB', 'GR', 'IE', 'LU', 'MT', 'NL', 'NO', 'SE', 'US']}",{},{}
PAWZT2FL," Allen, Laurie",Author,1.0,F,0.875,False,{},"{'LAURIE': ['BE', 'CH', 'FR', 'GB', 'IE', 'NL', 'US']}",{'LAURIE': ['CA']}
PAWZT2FL," Frost, Hannah",Author,2.0,F,1.0,False,{},"{'HANNAH': ['AT', 'CA', 'DE', 'DK', 'GB', 'IE', 'IL', 'MT', 'MY', 'NL', 'US']}",{}
PAWZT2FL," Potvin, Sarah",Author,3.0,F,1.0,False,{},"{'SARAH': ['AE', 'AT', 'BE', 'CA', 'CH', 'DE', 'DK', 'EG', 'FR', 'GB', 'IE', 'IL', 'LI', 'LU', 'LY', 'MT', 'NL', 'NO', 'SE', 'US']}",{}
PAWZT2FL," Russey Roke, Elizabeth",Author,4.0,F,0.9,False,{},"{'ELIZABETH': ['AM', 'BE', 'GB', 'IE', 'IL', 'MT', 'NL', 'PY', 'US']}",{'ELIZABETH': ['CA']}
PAWZT2FL," Varner, Stewart",Author,5.0,M,1.0,False,"{'STEWART': ['CA', 'GB', 'US']}",{},{}
VC7U86T3,"Padilla, Thomas",Author,0.0,M,1.0,False,"{'THOMAS': ['AT', 'AU', 'BE', 'CA', 'CH', 'DE', 'DK', 'FR', 'GB', 'GR', 'IE', 'LU', 'MT', 'NL', 'NO', 'SE', 'US']}",{},{}
VC7U86T3," Allen, Laurie",Author,1.0,F,0.875,False,{},"{'LAURIE': ['BE', 'CH', 'FR', 'GB', 'IE', 'NL', 'US']}",{'LAURIE': ['CA']}
